OrderID,OrderDate,CustomerID,CustomerName,Region,City,Category,Product,Quantity,UnitPrice,Sales,Discount,Profit,PaymentMethod
ORD00633,2024-08-19,CUST7031,Customer_410,Upper Egypt,Luxor,Electronics,Tablet,5,1439,5756.0,0.2,1869.91,Online
ORD00634,2025-05-04,CUST2260,Customer_56,Cairo,Nasr City,Sports,Football,1,850,807.5,0.05,138.97,Cash
ORD00635,2024-11-17,CUST1371,Customer_151,Delta,Tanta,Fashion,Watch,2,1841,3497.9,0.05,805.12,Card
ORD00636,2024-02-02,CUST1361,Customer_447,Alexandria,Smouha,Sports,Dumbbells,4,959,3836.0,0.0,663.16,Cash
ORD00637,2024-12-06,CUST9686,Customer_432,Alexandria,Montaza,Home,Chair,5,752,3384.0,0.1,749.68,Online
ORD00638,2024-07-09,CUST5720,Customer_395,Upper Egypt,Sohag,Home,Microwave,3,401,1082.7,0.1,169.65,Cash
ORD00639,2024-05-26,CUST3986,Customer_499,Giza,Dokki,Home,Chair,2,1316,2500.4,0.05,694.99,Cash
ORD00640,2024-05-13,CUST7056,Customer_95,Giza,6th October,Fashion,Shirt,1,698,558.4,0.2,73.5,Cash
ORD00641,2025-05-14,CUST3663,Customer_274,Alexandria,Montaza,Electronics,Headphones,3,352,950.4,0.1,201.59,Card
ORD00642,2024-03-20,CUST1070,Customer_497,Cairo,Nasr City,Sports,Bike,2,1991,3384.7,0.15,1123.56,Online
ORD00643,2025-01-21,CUST3409,Customer_410,Alexandria,Montaza,Home,Vacuum,4,1884,6782.4,0.1,2322.3,Online
ORD00644,2024-01-13,CUST7580,Customer_317,Upper Egypt,Sohag,Electronics,Tablet,1,335,268.0,0.2,34.63,Cash
ORD00645,2024-04-23,CUST5553,Customer_101,Upper Egypt,Sohag,Electronics,Headphones,1,1295,1230.25,0.05,302.47,Cash
ORD00646,2024-11-04,CUST9381,Customer_484,Cairo,Maadi,Sports,Football,5,857,4070.75,0.05,906.22,Cash
ORD00647,2024-06-25,CUST6756,Customer_158,Delta,Mansoura,Fashion,Watch,3,840,2268.0,0.1,233.71,Card
ORD00648,2025-02-16,CUST7944,Customer_374,Alexandria,Smouha,Fashion,Watch,4,1695,5763.0,0.15,992.15,Card
ORD00649,2024-09-25,CUST6495,Customer_34,Giza,Sheikh Zayed,Electronics,Laptop,2,671,1140.7,0.15,395.93,Online
ORD00650,2024-12-29,CUST3243,Customer_103,Upper Egypt,Assiut,Electronics,Tablet,3,898,2559.3,0.05,611.55,Cash
ORD00651,2024-10-13,CUST8593,Customer_115,Upper Egypt,Sohag,Sports,Football,3,1759,4221.6,0.2,742.91,Cash
ORD00652,2024-09-08,CUST5009,Customer_15,Cairo,Nasr City,Home,Vacuum,4,304,1094.4,0.1,223.57,Cash
ORD00653,2024-05-12,CUST8799,Customer_499,Delta,Mansoura,Electronics,Headphones,5,1034,4136.0,0.2,864.49,Online
ORD00654,2024-08-24,CUST3219,Customer_183,Cairo,Heliopolis,Electronics,Headphones,2,1241,2482.0,0.0,338.88,Cash
ORD00655,2024-11-23,CUST2258,Customer_264,Cairo,Heliopolis,Home,Chair,3,149,402.3,0.1,69.56,Cash
ORD00656,2024-12-23,CUST6939,Customer_50,Giza,6th October,Fashion,Jacket,3,1743,4706.1,0.1,789.99,Online
ORD00657,2024-09-05,CUST7750,Customer_175,Alexandria,Gleem,Fashion,Shirt,2,1111,1999.8,0.1,386.47,Cash
ORD00658,2025-03-01,CUST9612,Customer_434,Cairo,Nasr City,Fashion,Shoes,2,1678,2684.8,0.2,680.21,Online
ORD00659,2024-03-08,CUST1284,Customer_246,Alexandria,Montaza,Electronics,Tablet,4,1926,7704.0,0.0,994.91,Card
ORD00660,2025-05-11,CUST6604,Customer_89,Delta,Zagazig,Home,Microwave,4,1872,5990.4,0.2,1382.47,Online
ORD00661,2024-06-06,CUST3053,Customer_108,Delta,Tanta,Electronics,Laptop,2,1804,3427.6,0.05,932.35,Cash
ORD00662,2024-01-22,CUST4217,Customer_56,Cairo,Heliopolis,Electronics,Phone,1,1636,1390.6,0.15,402.35,Cash
ORD00663,2024-06-03,CUST1168,Customer_387,Alexandria,Montaza,Electronics,Tablet,1,1910,1719.0,0.1,190.5,Cash
ORD00664,2024-03-15,CUST5544,Customer_486,Cairo,Maadi,Fashion,Shoes,2,1423,2561.4,0.1,274.88,Online
ORD00665,2024-10-23,CUST1229,Customer_271,Delta,Mansoura,Fashion,Shoes,5,1217,6085.0,0.0,759.26,Cash
ORD00666,2025-03-11,CUST8777,Customer_188,Giza,Dokki,Fashion,Shirt,1,1942,1844.9,0.05,609.04,Online
ORD00667,2024-08-05,CUST4510,Customer_264,Alexandria,Smouha,Sports,Football,2,1759,3166.2,0.1,1093.37,Cash
ORD00668,2025-01-25,CUST6918,Customer_361,Upper Egypt,Assiut,Home,Blender,4,275,880.0,0.2,117.9,Card
ORD00669,2024-08-21,CUST6111,Customer_352,Alexandria,Montaza,Electronics,Phone,3,1061,3183.0,0.0,624.49,Card
ORD00670,2025-02-14,CUST8793,Customer_481,Giza,Sheikh Zayed,Sports,Dumbbells,4,436,1744.0,0.0,564.51,Online
ORD00671,2024-12-12,CUST2392,Customer_62,Delta,Tanta,Electronics,Tablet,1,861,731.85,0.15,168.81,Cash
ORD00672,2024-10-31,CUST7623,Customer_63,Upper Egypt,Sohag,Electronics,Laptop,1,794,754.3,0.05,139.29,Cash
ORD00673,2025-02-14,CUST7557,Customer_183,Upper Egypt,Luxor,Sports,Dumbbells,5,1265,5692.5,0.1,1645.56,Card
ORD00674,2024-05-08,CUST9017,Customer_255,Alexandria,Gleem,Sports,Dumbbells,2,1622,2757.4,0.15,350.22,Cash
ORD00675,2024-07-14,CUST6356,Customer_79,Giza,6th October,Electronics,Phone,1,1070,1070.0,0.0,367.03,Card
ORD00676,2024-04-13,CUST5809,Customer_339,Alexandria,Montaza,Electronics,Phone,5,1621,6889.25,0.15,2054.26,Card
ORD00677,2024-01-17,CUST8051,Customer_451,Upper Egypt,Luxor,Home,Vacuum,5,1169,5845.0,0.0,1976.46,Cash
ORD00678,2024-10-12,CUST5965,Customer_453,Upper Egypt,Sohag,Home,Chair,4,991,3964.0,0.0,428.96,Online
ORD00679,2024-02-26,CUST9037,Customer_338,Giza,Dokki,Sports,Treadmill,3,1515,3863.25,0.15,857.12,Online
ORD00680,2024-07-19,CUST5315,Customer_254,Alexandria,Montaza,Sports,Bike,5,1799,8545.25,0.05,1936.96,Online
ORD00681,2024-03-06,CUST7003,Customer_179,Upper Egypt,Luxor,Home,Vacuum,3,175,525.0,0.0,130.0,Online
ORD00682,2024-07-29,CUST6755,Customer_29,Alexandria,Smouha,Home,Chair,1,926,833.4,0.1,290.01,Online
ORD00683,2024-02-28,CUST6531,Customer_87,Giza,6th October,Fashion,Jacket,5,223,1115.0,0.0,353.72,Cash
ORD00684,2024-05-16,CUST1334,Customer_357,Alexandria,Gleem,Electronics,Tablet,4,1213,3881.6,0.2,1262.89,Card
ORD00685,2025-02-17,CUST9001,Customer_52,Alexandria,Smouha,Home,Chair,5,849,3820.5,0.1,928.9,Online
ORD00686,2024-08-11,CUST4305,Customer_255,Giza,Dokki,Sports,Dumbbells,2,1309,2356.2,0.1,449.64,Online
ORD00687,2024-07-24,CUST4700,Customer_320,Cairo,Maadi,Fashion,Jacket,3,147,396.9,0.1,138.54,Online
ORD00688,2024-08-31,CUST7997,Customer_108,Cairo,Maadi,Electronics,Headphones,3,187,448.8,0.2,134.77,Card
ORD00689,2024-07-31,CUST7591,Customer_129,Cairo,Maadi,Home,Vacuum,4,1408,4505.6,0.2,803.52,Online
ORD00690,2024-04-19,CUST8656,Customer_138,Alexandria,Gleem,Fashion,Shirt,5,1816,8626.0,0.05,2106.56,Online
ORD00691,2024-05-03,CUST3465,Customer_383,Alexandria,Montaza,Sports,Football,5,460,2070.0,0.1,446.34,Online
ORD00692,2024-05-16,CUST5702,Customer_331,Delta,Mansoura,Sports,Dumbbells,1,1348,1280.6,0.05,398.9,Cash
ORD00693,2024-05-05,CUST6087,Customer_238,Delta,Zagazig,Fashion,Watch,2,282,535.8,0.05,79.29,Card
ORD00694,2024-05-12,CUST5551,Customer_338,Alexandria,Gleem,Sports,Football,2,376,676.8,0.1,90.76,Online
ORD00695,2024-06-01,CUST2041,Customer_462,Giza,Sheikh Zayed,Electronics,Tablet,1,163,163.0,0.0,29.09,Card
ORD00696,2024-09-13,CUST2976,Customer_268,Delta,Zagazig,Electronics,Tablet,2,533,1066.0,0.0,258.76,Online
ORD00697,2025-02-17,CUST6134,Customer_169,Alexandria,Montaza,Home,Chair,1,537,429.6,0.2,56.09,Online
ORD00698,2025-05-11,CUST5498,Customer_226,Upper Egypt,Luxor,Fashion,Watch,2,345,690.0,0.0,99.21,Card
ORD00699,2024-08-04,CUST8780,Customer_350,Delta,Zagazig,Electronics,Tablet,5,817,4085.0,0.0,731.72,Cash
ORD00700,2025-05-10,CUST1570,Customer_431,Delta,Tanta,Home,Chair,3,1732,4676.4,0.1,492.28,Online
ORD00701,2024-12-24,CUST6945,Customer_463,Cairo,Maadi,Fashion,Jacket,5,837,3766.5,0.1,978.3,Online
ORD00702,2025-04-14,CUST5186,Customer_155,Cairo,Maadi,Fashion,Watch,4,66,224.4,0.15,74.47,Cash
ORD00703,2025-01-27,CUST7656,Customer_405,Giza,Dokki,Fashion,Shoes,4,1343,4834.8,0.1,1546.49,Cash
ORD00704,2025-03-24,CUST2644,Customer_423,Delta,Tanta,Sports,Bike,4,1947,7009.2,0.1,1958.0,Cash
ORD00705,2024-08-20,CUST1448,Customer_391,Delta,Zagazig,Electronics,Headphones,4,1283,4105.6,0.2,1167.82,Cash
ORD00706,2024-06-09,CUST2347,Customer_57,Giza,Sheikh Zayed,Sports,Treadmill,1,870,826.5,0.05,212.47,Cash
ORD00707,2024-03-09,CUST5270,Customer_89,Giza,Sheikh Zayed,Fashion,Watch,3,974,2483.7,0.15,790.75,Online
ORD00708,2025-03-24,CUST7182,Customer_484,Alexandria,Gleem,Home,Microwave,1,898,808.2,0.1,117.57,Online
ORD00709,2025-03-12,CUST3764,Customer_26,Giza,6th October,Electronics,Laptop,1,997,947.15,0.05,156.7,Card
ORD00710,2024-03-01,CUST1231,Customer_368,Alexandria,Gleem,Home,Microwave,1,803,762.85,0.05,256.94,Online
ORD00711,2025-03-17,CUST5361,Customer_148,Upper Egypt,Sohag,Sports,Football,2,1511,2870.9,0.05,423.85,Online
ORD00712,2024-05-24,CUST4102,Customer_215,Upper Egypt,Sohag,Fashion,Watch,2,1278,2428.2,0.05,846.96,Cash
ORD00713,2024-05-07,CUST7056,Customer_299,Upper Egypt,Assiut,Electronics,Headphones,3,532,1276.8,0.2,271.63,Online
ORD00714,2024-07-22,CUST4476,Customer_366,Upper Egypt,Assiut,Electronics,Tablet,2,1834,3301.2,0.1,1134.29,Card
ORD00715,2025-04-21,CUST4847,Customer_242,Upper Egypt,Luxor,Home,Blender,1,1190,1190.0,0.0,134.5,Card
ORD00716,2025-05-15,CUST7466,Customer_344,Alexandria,Montaza,Electronics,Phone,3,1083,2599.2,0.2,507.45,Card
ORD00717,2024-06-22,CUST8669,Customer_68,Giza,Sheikh Zayed,Electronics,Laptop,3,397,952.8,0.2,212.67,Cash
ORD00718,2024-03-06,CUST9179,Customer_447,Delta,Zagazig,Sports,Treadmill,3,289,780.3,0.1,86.64,Card
ORD00719,2024-08-11,CUST3703,Customer_162,Delta,Mansoura,Home,Vacuum,5,1748,7866.0,0.1,1803.23,Online
ORD00720,2024-01-19,CUST8704,Customer_134,Upper Egypt,Assiut,Sports,Football,2,354,708.0,0.0,111.49,Cash
ORD00721,2024-10-14,CUST8949,Customer_235,Upper Egypt,Sohag,Electronics,Tablet,1,954,858.6,0.1,298.11,Card
ORD00722,2024-04-02,CUST3757,Customer_384,Cairo,Maadi,Fashion,Shirt,3,241,686.85,0.05,217.76,Online
ORD00723,2025-04-16,CUST2258,Customer_127,Delta,Zagazig,Fashion,Shirt,5,1620,6480.0,0.2,940.52,Card
ORD00724,2025-05-02,CUST2737,Customer_429,Cairo,Heliopolis,Electronics,Headphones,1,857,771.3,0.1,190.96,Card
ORD00725,2024-01-03,CUST6397,Customer_497,Giza,6th October,Electronics,Tablet,4,979,3524.4,0.1,875.99,Cash
ORD00726,2024-05-24,CUST6294,Customer_409,Alexandria,Gleem,Home,Microwave,2,1817,3634.0,0.0,1091.62,Cash
ORD00727,2025-01-29,CUST7535,Customer_46,Cairo,Maadi,Sports,Football,4,572,2173.6,0.05,347.82,Cash
ORD00728,2024-09-08,CUST8083,Customer_377,Giza,6th October,Sports,Bike,3,1375,3918.75,0.05,510.03,Card
ORD00729,2025-03-29,CUST7358,Customer_244,Alexandria,Smouha,Home,Blender,3,1099,3132.15,0.05,696.61,Card
ORD00730,2024-08-10,CUST7979,Customer_48,Alexandria,Montaza,Sports,Football,4,1710,6156.0,0.1,1560.34,Cash
ORD00731,2024-11-27,CUST9596,Customer_43,Alexandria,Gleem,Sports,Treadmill,2,1956,3325.2,0.15,770.85,Card
ORD00732,2024-06-02,CUST5073,Customer_268,Upper Egypt,Sohag,Electronics,Tablet,3,354,1008.9,0.05,273.49,Card
ORD00733,2024-07-30,CUST2548,Customer_238,Delta,Zagazig,Electronics,Phone,1,1101,1101.0,0.0,250.66,Online
ORD00734,2025-01-14,CUST8583,Customer_92,Alexandria,Gleem,Home,Vacuum,5,217,868.0,0.2,90.33,Cash
ORD00735,2025-01-22,CUST8371,Customer_320,Upper Egypt,Assiut,Electronics,Tablet,3,692,1660.8,0.2,466.72,Card
ORD00736,2024-12-10,CUST2742,Customer_223,Delta,Tanta,Fashion,Shoes,1,1579,1263.2,0.2,208.21,Online
ORD00737,2024-07-26,CUST8974,Customer_156,Cairo,Nasr City,Sports,Football,1,401,340.85,0.15,73.3,Online
ORD00738,2024-02-27,CUST1260,Customer_357,Alexandria,Gleem,Sports,Dumbbells,1,306,290.7,0.05,30.08,Cash
ORD00739,2024-06-03,CUST8592,Customer_76,Cairo,Nasr City,Sports,Treadmill,2,942,1507.2,0.2,222.66,Card
ORD00740,2024-08-29,CUST1321,Customer_441,Upper Egypt,Assiut,Electronics,Laptop,2,1563,2657.1,0.15,905.98,Card
ORD00741,2024-01-05,CUST2682,Customer_323,Alexandria,Smouha,Fashion,Jacket,5,1748,7429.0,0.15,837.48,Online
ORD00742,2024-10-29,CUST8993,Customer_119,Upper Egypt,Sohag,Sports,Dumbbells,1,1048,890.8,0.15,197.33,Online
ORD00743,2025-04-02,CUST7834,Customer_456,Cairo,Maadi,Electronics,Tablet,5,696,2784.0,0.2,322.6,Card
ORD00744,2024-04-08,CUST8688,Customer_177,Cairo,Heliopolis,Home,Chair,4,92,349.6,0.05,60.13,Card
ORD00745,2024-05-30,CUST7395,Customer_492,Giza,Sheikh Zayed,Fashion,Jacket,5,1797,7637.25,0.15,1014.15,Card
ORD00746,2024-03-07,CUST3839,Customer_103,Delta,Mansoura,Fashion,Shoes,3,1464,4392.0,0.0,1171.63,Cash
ORD00747,2024-01-25,CUST1297,Customer_184,Alexandria,Gleem,Electronics,Tablet,4,671,2549.8,0.05,388.48,Card
ORD00748,2024-02-28,CUST4714,Customer_62,Delta,Zagazig,Fashion,Shoes,5,115,575.0,0.0,106.05,Online
ORD00749,2024-10-12,CUST5382,Customer_459,Giza,Dokki,Home,Vacuum,3,1625,4875.0,0.0,1426.05,Cash
ORD00750,2025-01-21,CUST2817,Customer_500,Alexandria,Montaza,Electronics,Phone,4,1686,5732.4,0.15,1952.81,Cash
ORD00751,2025-03-21,CUST4365,Customer_467,Alexandria,Montaza,Electronics,Phone,5,265,1258.75,0.05,324.1,Card
ORD00752,2024-07-05,CUST6482,Customer_420,Giza,Sheikh Zayed,Home,Chair,5,1070,5350.0,0.0,741.37,Cash
ORD00753,2024-09-15,CUST3805,Customer_44,Cairo,Nasr City,Sports,Bike,1,552,469.2,0.15,86.96,Card
ORD00754,2024-04-26,CUST3260,Customer_411,Delta,Zagazig,Sports,Dumbbells,2,360,576.0,0.2,118.33,Card
ORD00755,2025-01-02,CUST9476,Customer_484,Upper Egypt,Sohag,Sports,Dumbbells,1,956,908.2,0.05,265.68,Cash
ORD00756,2024-01-19,CUST3473,Customer_463,Cairo,Heliopolis,Home,Chair,2,938,1876.0,0.0,372.04,Online
ORD00757,2025-01-04,CUST6139,Customer_466,Cairo,Maadi,Home,Chair,4,1864,5964.8,0.2,1899.11,Card
ORD00758,2024-11-15,CUST8244,Customer_358,Cairo,Heliopolis,Fashion,Watch,4,1368,5198.4,0.05,1673.34,Card
ORD00759,2025-01-03,CUST3064,Customer_267,Upper Egypt,Assiut,Home,Blender,1,1150,1035.0,0.1,204.41,Online
ORD00760,2025-03-31,CUST9846,Customer_304,Delta,Tanta,Electronics,Headphones,5,747,3548.25,0.05,375.6,Card
ORD00761,2024-09-16,CUST6807,Customer_64,Giza,Dokki,Sports,Football,1,1773,1595.7,0.1,263.19,Cash
ORD00762,2024-10-24,CUST9737,Customer_433,Cairo,Heliopolis,Home,Blender,4,744,2827.2,0.05,851.97,Online
ORD00763,2024-09-23,CUST5057,Customer_54,Giza,Dokki,Home,Vacuum,5,1427,6778.25,0.05,1888.34,Card
ORD00764,2025-02-28,CUST7751,Customer_42,Alexandria,Montaza,Fashion,Jacket,4,250,950.0,0.05,264.01,Cash
ORD00765,2024-09-26,CUST7598,Customer_302,Cairo,Heliopolis,Fashion,Watch,2,963,1926.0,0.0,370.42,Online
ORD00766,2024-08-01,CUST3668,Customer_74,Alexandria,Gleem,Home,Chair,4,951,3233.4,0.15,914.82,Online
ORD00767,2024-04-18,CUST8461,Customer_243,Giza,Dokki,Sports,Treadmill,5,1817,7268.0,0.2,941.31,Cash
ORD00768,2024-07-08,CUST5744,Customer_21,Giza,Sheikh Zayed,Home,Blender,5,1795,7628.75,0.15,973.31,Online
ORD00769,2025-02-09,CUST3340,Customer_73,Giza,6th October,Home,Vacuum,3,671,1811.7,0.1,401.26,Online
ORD00770,2024-10-07,CUST6712,Customer_35,Upper Egypt,Assiut,Home,Vacuum,2,424,720.8,0.15,72.46,Cash
ORD00771,2025-01-03,CUST3175,Customer_391,Upper Egypt,Sohag,Home,Chair,3,1650,4207.5,0.15,920.63,Cash
ORD00772,2024-11-15,CUST7711,Customer_199,Alexandria,Montaza,Sports,Bike,4,355,1278.0,0.1,156.34,Cash
ORD00773,2024-12-28,CUST1406,Customer_293,Upper Egypt,Sohag,Electronics,Tablet,3,1372,4116.0,0.0,1302.67,Online
ORD00774,2024-01-28,CUST9548,Customer_97,Delta,Zagazig,Electronics,Phone,2,1317,2107.2,0.2,514.61,Card
ORD00775,2024-12-27,CUST8278,Customer_44,Alexandria,Smouha,Electronics,Laptop,1,613,582.35,0.05,93.95,Online
ORD00776,2024-04-02,CUST7798,Customer_13,Alexandria,Gleem,Sports,Football,4,1815,7260.0,0.0,1343.02,Online
ORD00777,2024-03-14,CUST3992,Customer_131,Delta,Mansoura,Home,Blender,1,253,202.4,0.2,28.75,Cash
ORD00778,2024-12-31,CUST1958,Customer_153,Giza,Dokki,Sports,Treadmill,1,1308,1177.2,0.1,171.12,Card
ORD00779,2025-04-05,CUST2981,Customer_27,Cairo,Heliopolis,Fashion,Watch,3,578,1473.9,0.15,494.34,Cash
ORD00780,2024-02-28,CUST5412,Customer_32,Giza,Sheikh Zayed,Fashion,Watch,5,1590,6360.0,0.2,1248.23,Card
ORD00781,2025-04-12,CUST1305,Customer_138,Upper Egypt,Luxor,Sports,Football,4,109,370.6,0.15,95.76,Online
ORD00782,2024-07-27,CUST8306,Customer_43,Alexandria,Montaza,Electronics,Laptop,5,1384,6574.0,0.05,1158.03,Online
ORD00783,2024-08-04,CUST8401,Customer_22,Alexandria,Smouha,Fashion,Jacket,5,394,1871.5,0.05,438.65,Cash
ORD00784,2024-05-08,CUST7228,Customer_180,Upper Egypt,Luxor,Home,Microwave,1,173,147.05,0.15,24.75,Online
ORD00785,2024-06-02,CUST2469,Customer_203,Giza,Sheikh Zayed,Home,Blender,2,1563,2500.8,0.2,602.12,Online
ORD00786,2024-06-11,CUST6613,Customer_326,Cairo,Nasr City,Home,Chair,2,1300,2080.0,0.2,705.86,Card
ORD00787,2024-06-17,CUST1260,Customer_468,Upper Egypt,Sohag,Fashion,Jacket,3,481,1226.55,0.15,416.72,Online
ORD00788,2024-07-30,CUST9011,Customer_391,Giza,Sheikh Zayed,Electronics,Tablet,1,1896,1896.0,0.0,508.46,Card
ORD00789,2025-02-20,CUST7166,Customer_424,Alexandria,Smouha,Electronics,Phone,4,1426,5704.0,0.0,1073.77,Online
ORD00790,2024-08-15,CUST1153,Customer_114,Delta,Mansoura,Fashion,Shirt,1,997,897.3,0.1,299.75,Online
ORD00791,2025-02-17,CUST4623,Customer_120,Cairo,Heliopolis,Home,Microwave,1,1721,1376.8,0.2,352.89,Card
ORD00792,2025-02-24,CUST7489,Customer_57,Delta,Tanta,Home,Chair,5,478,2390.0,0.0,356.16,Card
ORD00793,2024-11-04,CUST3875,Customer_34,Alexandria,Montaza,Sports,Treadmill,5,446,1784.0,0.2,478.19,Online
ORD00794,2025-03-27,CUST9570,Customer_374,Giza,Sheikh Zayed,Electronics,Laptop,3,1961,4706.4,0.2,1477.2,Card
ORD00795,2024-08-06,CUST1849,Customer_438,Giza,Sheikh Zayed,Electronics,Headphones,5,1858,7896.5,0.15,793.51,Card
ORD00796,2025-01-23,CUST1712,Customer_453,Upper Egypt,Sohag,Home,Blender,5,1005,4271.25,0.15,813.11,Online
ORD00797,2024-04-09,CUST6483,Customer_42,Giza,6th October,Home,Chair,5,969,4360.5,0.1,441.67,Online
ORD00798,2024-06-17,CUST6092,Customer_33,Cairo,Maadi,Fashion,Watch,1,1928,1831.6,0.05,273.31,Online
ORD00799,2024-05-06,CUST2766,Customer_243,Cairo,Nasr City,Sports,Bike,1,1263,1136.7,0.1,352.52,Cash
ORD00800,2025-01-26,CUST2567,Customer_321,Delta,Tanta,Home,Microwave,1,1638,1310.4,0.2,334.01,Card
ORD00801,2024-12-21,CUST2065,Customer_401,Alexandria,Smouha,Electronics,Phone,1,822,739.8,0.1,238.6,Cash
ORD00802,2024-12-12,CUST1914,Customer_287,Cairo,Heliopolis,Electronics,Headphones,5,1332,5661.0,0.15,659.21,Cash
ORD00803,2024-11-02,CUST1173,Customer_233,Delta,Mansoura,Sports,Football,5,1590,6757.5,0.15,1069.56,Card
ORD00804,2024-04-08,CUST2769,Customer_53,Upper Egypt,Sohag,Electronics,Headphones,1,979,783.2,0.2,142.58,Cash
ORD00805,2024-08-03,CUST8887,Customer_372,Alexandria,Montaza,Electronics,Laptop,5,308,1232.0,0.2,202.14,Online
ORD00806,2024-08-11,CUST9407,Customer_492,Upper Egypt,Assiut,Fashion,Shoes,1,173,164.35,0.05,29.24,Online
ORD00807,2024-07-07,CUST1132,Customer_266,Delta,Mansoura,Fashion,Shoes,4,682,2182.4,0.2,405.33,Online
ORD00808,2024-11-23,CUST4297,Customer_403,Giza,6th October,Fashion,Shirt,4,754,2865.2,0.05,985.99,Cash
ORD00809,2024-10-16,CUST6499,Customer_316,Delta,Tanta,Sports,Bike,5,1468,6606.0,0.1,2067.69,Card
ORD00810,2025-04-16,CUST1060,Customer_328,Upper Egypt,Sohag,Fashion,Shirt,4,1844,7376.0,0.0,1652.1,Cash
ORD00811,2024-07-11,CUST4363,Customer_205,Giza,Dokki,Fashion,Shoes,4,1554,5594.4,0.1,1688.49,Cash
ORD00812,2024-05-28,CUST8215,Customer_100,Cairo,Heliopolis,Electronics,Phone,3,111,266.4,0.2,34.31,Online
ORD00813,2025-03-29,CUST5292,Customer_369,Alexandria,Gleem,Electronics,Phone,2,455,819.0,0.1,117.56,Cash
ORD00814,2025-04-11,CUST2657,Customer_11,Delta,Zagazig,Fashion,Shoes,2,94,178.6,0.05,55.49,Online
ORD00815,2025-02-18,CUST7100,Customer_339,Giza,Dokki,Electronics,Headphones,2,674,1145.8,0.15,183.37,Cash
ORD00816,2024-04-08,CUST9725,Customer_194,Alexandria,Montaza,Sports,Football,1,345,327.75,0.05,97.91,Online
ORD00817,2025-03-13,CUST9773,Customer_151,Delta,Mansoura,Sports,Treadmill,1,1612,1289.6,0.2,318.31,Cash
ORD00818,2025-03-29,CUST9011,Customer_108,Delta,Tanta,Electronics,Headphones,2,1793,2868.8,0.2,981.41,Online
ORD00819,2024-09-22,CUST8606,Customer_92,Cairo,Heliopolis,Electronics,Laptop,5,844,3376.0,0.2,653.48,Card
ORD00820,2025-04-16,CUST1599,Customer_107,Delta,Zagazig,Sports,Bike,4,599,1916.8,0.2,383.81,Cash
ORD00821,2024-10-19,CUST3575,Customer_479,Giza,Dokki,Fashion,Watch,2,676,1149.2,0.15,370.25,Card
ORD00822,2024-04-27,CUST1674,Customer_239,Delta,Zagazig,Electronics,Laptop,1,654,555.9,0.15,127.69,Online
ORD00823,2024-09-11,CUST6194,Customer_140,Alexandria,Gleem,Sports,Bike,4,935,3179.0,0.15,609.98,Card
ORD00824,2024-02-12,CUST5825,Customer_432,Cairo,Nasr City,Sports,Treadmill,3,1371,4113.0,0.0,780.54,Online
ORD00825,2024-01-20,CUST9946,Customer_103,Alexandria,Montaza,Electronics,Headphones,2,251,502.0,0.0,59.15,Card
ORD00826,2024-11-05,CUST3258,Customer_438,Giza,Sheikh Zayed,Home,Vacuum,3,1576,4255.2,0.1,628.33,Online
ORD00827,2024-07-25,CUST7647,Customer_421,Alexandria,Gleem,Electronics,Headphones,3,1734,4681.8,0.1,1384.79,Online
ORD00828,2024-09-21,CUST8679,Customer_370,Cairo,Heliopolis,Fashion,Watch,2,514,976.6,0.05,213.49,Card
ORD00829,2024-08-18,CUST1493,Customer_192,Delta,Tanta,Home,Microwave,4,1627,5531.8,0.15,843.03,Cash
ORD00830,2024-08-02,CUST7974,Customer_352,Alexandria,Smouha,Home,Blender,4,1709,6152.4,0.1,1137.92,Card
ORD00831,2024-03-19,CUST6410,Customer_291,Alexandria,Gleem,Home,Blender,5,1658,8290.0,0.0,2740.14,Online
ORD00832,2024-07-16,CUST4085,Customer_244,Alexandria,Montaza,Sports,Bike,2,1992,3386.4,0.15,392.58,Cash
ORD00833,2024-03-31,CUST1525,Customer_424,Delta,Zagazig,Sports,Dumbbells,1,401,401.0,0.0,107.76,Online
ORD00834,2024-04-29,CUST5769,Customer_338,Alexandria,Gleem,Electronics,Laptop,2,192,326.4,0.15,55.8,Online
ORD00835,2025-04-10,CUST7731,Customer_201,Cairo,Heliopolis,Electronics,Headphones,5,72,342.0,0.05,62.14,Cash
ORD00836,2024-04-15,CUST6075,Customer_222,Cairo,Nasr City,Sports,Bike,1,846,803.7,0.05,106.48,Online
ORD00837,2024-01-04,CUST3337,Customer_229,Upper Egypt,Assiut,Home,Microwave,5,1517,6447.25,0.15,1088.68,Cash
ORD00838,2024-10-21,CUST1640,Customer_378,Upper Egypt,Luxor,Fashion,Jacket,5,1850,7862.5,0.15,1690.84,Cash
ORD00839,2025-03-11,CUST3869,Customer_213,Delta,Zagazig,Sports,Dumbbells,3,850,2040.0,0.2,623.95,Cash
ORD00840,2024-02-18,CUST7447,Customer_358,Giza,Sheikh Zayed,Sports,Bike,4,1915,7277.0,0.05,1998.49,Cash
ORD00841,2024-07-29,CUST2986,Customer_189,Giza,6th October,Home,Vacuum,1,1479,1405.05,0.05,459.71,Cash
ORD00842,2024-01-23,CUST8572,Customer_14,Cairo,Maadi,Home,Chair,4,387,1393.2,0.1,211.55,Cash
ORD00843,2024-02-28,CUST3236,Customer_168,Upper Egypt,Sohag,Home,Chair,2,862,1724.0,0.0,177.03,Online
